,label,image_name,x1,x2,y1,y2
2808,"[3, 3]",dancing_WP54_frame_102677.jpg,"[1547, 1607]","[1795, 1692]","[826, 848]","[995, 970]"
2809,[3],dancing_PMR74_2021_03_01_frame_36700.jpg,[1],[116],[463],[927]
2810,[2],dancing_Onepoto_20pointKAP20_2020_frame_61243.jpg,[353],[630],[636],[831]
2811,"[1, 1, 2, 2]",dancing_KPT_017_2021_02_26_frame_30712.jpg,"[384, 501, 229, 502]","[627, 662, 366, 682]","[475, 132, 106, 872]","[607, 274, 166, 977]"
2812,[1],dancing_KPT_017_2021_02_26_frame_45000.jpg,[729],[1086],[529],[667]
2813,"[1, 1, 1]",dancing_Te_20Oneroa_20BayKAP01_2021_frame_34200.jpg,"[37, 687, 829]","[1188, 818, 937]","[14, 117, 217]","[954, 359, 439]"
2814,"[2, 3]",dancing_WP54_frame_63476.jpg,"[1752, 1717]","[1905, 1942]","[706, 651]","[818, 845]"
2815,"[3, 3]",dancing_WP54_frame_86913.jpg,"[630, 1398]","[1032, 1652]","[545, 558]","[698, 914]"
2816,[3],dancing_Rangatira_20pointKAP23_2021_frame_19100.jpg,[936],[1072],[191],[532]
2817,"[3, 3]",dancing_Green_20canKAP24_2021_frame_44025.jpg,"[285, 728]","[584, 900]","[493, 242]","[613, 533]"
2818,[3],dancing_Rangatira_20pointKAP23_2021_frame_20625.jpg,[822],[1188],[466],[628]
2819,[2],dancing_WP40_frame_40669.jpg,[1405],[1476],[806],[993]
2820,[2],dancing_WP40_frame_113406.jpg,[1749],[1846],[707],[764]
2821,[3],dancing_Rangatira_20pointKAP23_2021_frame_29200.jpg,[39],[258],[279],[377]
2822,[2],dancing_WP54_frame_22537.jpg,[640],[737],[250],[319]
2823,"[1, 1]",dancing_WP54_frame_87932.jpg,"[366, 799]","[1332, 1099]","[484, 516]","[730, 673]"
2824,"[3, 3]",dancing_Green_20canKAP24_2021_frame_25200.jpg,"[452, 808]","[511, 1035]","[342, 21]","[604, 260]"
2825,[3],dancing_Green_20canKAP24_2021_frame_43100.jpg,[398],[494],[-10],[201]
2826,"[3, 3, 3]",dancing_PMR22_2012_frame_16753.jpg,"[293, 328, 521]","[406, 404, 684]","[355, 357, 194]","[448, 488, 265]"
2827,"[1, 1, 1]",dancing_Onepoto_20pointKAP20_2020_frame_54515.jpg,"[374, 526, 1671]","[1058, 997, 1909]","[-7, 30, 0]","[367, 207, 221]"
2828,"[1, 1, 1]",dancing_CON28_2012_frame_13516.jpg,"[265, 285, 288]","[321, 335, 305]","[141, 153, 148]","[303, 312, 280]"
2829,"[1, 1]",dancing_KPT_017_2021_02_26_frame_29337.jpg,"[111, 347]","[236, 479]","[546, 808]","[732, 982]"
2830,[3],dancing_WP54_frame_98001.jpg,[980],[1167],[604],[888]
2831,[1],dancing_DD2_2011_frame_37462.jpg,[643],[715],[162],[331]
2832,"[2, 3]",dancing_WP54_frame_82657.jpg,"[1311, 1693]","[1520, 1937]","[234, 810]","[292, 1071]"
2833,"[3, 3]",dancing_WP54_frame_87872.jpg,"[454, 651]","[632, 1023]","[334, 379]","[638, 578]"
2834,"[3, 3, 3]",dancing_Rangatira_20pointKAP23_2021_frame_38725.jpg,"[239, 1078, 1179]","[527, 1234, 1275]","[33, 651, 305]","[233, 1000, 585]"
2835,[1],dancing_WP38_frame_69830.jpg,[1035],[1280],[898],[1068]
2836,[3],dancing_WP54_frame_107412.jpg,[1190],[1379],[516],[869]
2837,"[1, 1, 1]",dancing_PMR74_2021_03_01_frame_12087.jpg,"[712, 726, 777]","[936, 778, 891]","[288, 325, 478]","[431, 373, 579]"
2838,[3],dancing_Green_20canKAP24_2021_frame_43950.jpg,[91],[374],[64],[297]
2839,"[3, 3]",dancing_WP54_frame_98361.jpg,"[1413, 1434]","[1814, 1786]","[599, 512]","[682, 713]"
2840,"[1, 2]",dancing_Onepoto_20pointKAP20_2020_frame_60674.jpg,"[393, 456]","[626, 563]","[903, 101]","[1080, 267]"
2841,[2],dancing_PMR74_2021_03_01_frame_38975.jpg,[812],[938],[744],[802]
2842,[3],dancing_Rangatira_20pointKAP23_2021_frame_24100.jpg,[257],[576],[537],[911]
2843,[3],dancing_WP54_frame_87512.jpg,[974],[1133],[534],[859]
2844,"[1, 1, 1]",dancing_Rangatira_20pointKAP23_2021_frame_19025.jpg,"[318, 784, 861]","[639, 906, 1148]","[578, 690, 164]","[915, 1058, 606]"
2845,"[1, 2]",dancing_KPT_017_2021_02_26_frame_46562.jpg,"[780, 754]","[1064, 1090]","[196, 192]","[419, 488]"
2846,"[3, 3]",dancing_PMR13_2012_frame_37252.jpg,"[159, 207]","[312, 303]","[95, 101]","[154, 133]"
2847,"[1, 1, 1]",dancing_Te_20Oneroa_20BayKAP01_2021_frame_29500.jpg,"[51, 292, 1042]","[295, 1182, 1297]","[625, 86, 223]","[878, 905, 361]"
2848,[3],dancing_Onepoto_20pointKAP20_2020_frame_59925.jpg,[567],[774],[14],[533]
2849,[1],dancing_Rangatira_20pointKAP23_2021_frame_20850.jpg,[384],[573],[488],[894]
2850,[3],dancing_Green_20canKAP24_2021_frame_45450.jpg,[296],[565],[4],[157]
2851,[2],dancing_Te_20Oneroa_20BayKAP01_2021_frame_26650.jpg,[1094],[1306],[281],[364]
2852,"[2, 2, 3]",dancing_WP38_frame_102737.jpg,"[1257, 1328, 1513]","[1468, 1553, 1603]","[575, 23, 715]","[872, 172, 836]"
2853,"[1, 1, 1]",dancing_Rangatira_20pointKAP23_2021_frame_37900.jpg,"[12, 259, 1130]","[228, 531, 1327]","[664, -15, 525]","[827, 121, 1015]"
2854,[1],dancing_WP54_frame_38931.jpg,[664],[1181],[791],[1057]
2855,[1],dancing_DD12_2011_frame_19720.jpg,[261],[407],[154],[273]
2856,"[1, 1, 1]",dancing_EE11_2011_frame_39530.jpg,"[157, 183, 299]","[303, 284, 391]","[36, 89, 235]","[244, 227, 263]"
2857,"[2, 3]",dancing_WP54_frame_89430.jpg,"[1026, 1342]","[1095, 1655]","[381, 905]","[697, 1037]"
2858,[2],dancing_WP40_frame_51308.jpg,[1495],[1600],[514],[630]
2859,[3],dancing_WP54_frame_98121.jpg,[1646],[1992],[-36],[104]
2860,"[1, 1, 1, 1]",dancing_KPT_017_2021_02_26_frame_28962.jpg,"[236, 397, 433, 694]","[412, 580, 650, 896]","[8, 379, 424, 379]","[204, 619, 513, 474]"
2861,"[2, 3, 3]",dancing_WP54_frame_100699.jpg,"[1657, 553, 1643]","[1959, 620, 1903]","[737, 0, 744]","[941, 68, 886]"
2862,[3],dancing_PMR74_2021_03_01_frame_5037.jpg,[575],[626],[216],[353]
2863,"[1, 1, 1]",dancing_KPT_017_2021_02_26_frame_29437.jpg,"[637, 825, 1053]","[796, 889, 1102]","[522, 425, 709]","[623, 603, 919]"
2864,"[1, 1]",dancing_KPT_017_2021_02_26_frame_29762.jpg,"[84, 998]","[1250, 1119]","[287, 838]","[865, 964]"
2865,[3],dancing_WP54_frame_95964.jpg,[649],[929],[539],[739]
2866,[1],dancing_Onepoto_20pointKAP20_2020_frame_53406.jpg,[1414],[1616],[381],[574]
2867,"[1, 1, 1, 1]",dancing_Hole_20in_20the_20wall_20bayKAP16_2021_frame_10925.jpg,"[90, 91, 574, 930]","[1274, 384, 658, 970]","[8, 345, 408, -51]","[907, 435, 465, 102]"
2868,"[3, 3]",dancing_Rangatira_20pointKAP23_2021_frame_39750.jpg,"[-19, 817]","[517, 911]","[145, 801]","[414, 1006]"
2869,"[1, 1, 1]",dancing_EE16_2011_frame_17262.jpg,"[7, 268, 298]","[131, 426, 380]","[261, 208, 205]","[331, 301, 275]"
2870,[3],dancing_Rangatira_20pointKAP23_2021_frame_20450.jpg,[440],[795],[870],[963]
2871,[3],dancing_WP40_frame_103996.jpg,[1210],[1513],[955],[1074]
2872,"[1, 1, 1, 1]",dancing_DD2_2011_frame_26523.jpg,"[344, 448, 610, 658]","[447, 609, 723, 716]","[220, 194, 4, -4]","[262, 236, 138, 109]"
2873,[3],dancing_Rangatira_20pointKAP23_2021_frame_20750.jpg,[496],[905],[813],[1012]
2874,"[1, 1, 1]",dancing_Te_20Oneroa_20BayKAP01_2021_frame_42875.jpg,"[144, 270, 404]","[1319, 610, 594]","[79, 273, 506]","[855, 595, 586]"
2875,"[2, 2]",dancing_WP40_frame_111848.jpg,"[983, 1059]","[1248, 1232]","[809, 538]","[1092, 657]"
2876,[3],dancing_Onepoto_20pointKAP20_2020_frame_60614.jpg,[619],[928],[914],[1075]
2877,[3],dancing_WP38_frame_111188.jpg,[1802],[1989],[392],[558]
2878,"[1, 1, 1]",dancing_KPT_017_2021_02_26_frame_17850.jpg,"[328, 567, 831]","[526, 670, 1064]","[0, 903, 216]","[152, 1017, 326]"
2879,"[1, 1]",dancing_PMR23_2012_frame_14025.jpg,"[13, 284]","[150, 368]","[390, 143]","[483, 193]"
2880,"[1, 1]",dancing_KPT_017_2021_02_26_frame_29687.jpg,"[508, 748]","[558, 897]","[289, 456]","[576, 673]"
2881,"[1, 1, 1]",dancing_Hole_20in_20the_20wall_20bayKAP16_2021_frame_11375.jpg,"[356, 632, 933]","[1125, 892, 1052]","[18, 21, 13]","[779, 197, 240]"
2882,"[2, 3, 3]",dancing_WP54_frame_95544.jpg,"[1362, 1032, 1093]","[1505, 1420, 1578]","[760, 591, 202]","[880, 765, 412]"
2883,"[2, 2]",dancing_WP40_frame_84965.jpg,"[289, 535]","[435, 647]","[695, 958]","[748, 1082]"
2884,[2],dancing_WP54_frame_60419.jpg,[1175],[1267],[1],[135]
2885,"[2, 3]",dancing_WP54_frame_64255.jpg,"[1666, 1677]","[1818, 1859]","[492, 530]","[817, 860]"
2886,[1],dancing_TUH_035_22_09_2020_frame_79120.jpg,[1111],[1382],[751],[941]
2887,"[1, 2]",dancing_DD2_2011_frame_58021.jpg,"[423, 473]","[521, 572]","[313, 16]","[403, 118]"
2888,"[1, 2]",dancing_DD5_2011_frame_57602.jpg,"[435, 418]","[529, 515]","[48, 66]","[216, 210]"
2889,[3],dancing_WP54_frame_96803.jpg,[1386],[1687],[282],[748]
2890,"[3, 3, 3]",dancing_WP40_frame_111968.jpg,"[705, 734, 1509]","[931, 943, 1593]","[476, 453, 698]","[497, 530, 905]"
2891,"[3, 3]",dancing_Green_20canKAP24_2021_frame_45650.jpg,"[82, 196]","[346, 260]","[299, 308]","[500, 477]"
2892,"[1, 1, 1, 1]",dancing_Te_20Oneroa_20BayKAP01_2021_frame_34175.jpg,"[6, 226, 612, 860]","[1286, 394, 986, 977]","[8, 836, 3, 628]","[957, 973, 123, 832]"
2893,"[3, 3]",dancing_Green_20canKAP24_2021_frame_43975.jpg,"[199, 857]","[482, 1186]","[131, 8]","[483, 184]"
2894,[3],dancing_Onepoto_20pointKAP20_2020_frame_60224.jpg,[622],[1285],[12],[258]
2895,[1],dancing_WP38_frame_72557.jpg,[1369],[1794],[749],[907]
2896,[3],dancing_WP54_frame_100579.jpg,[1072],[1437],[586],[849]
2897,[3],dancing_PMR74_2021_03_01_frame_36725.jpg,[498],[568],[322],[378]
2898,[3],dancing_WP54_frame_87992.jpg,[1039],[1175],[512],[781]
2899,"[1, 1, 1, 1]",dancing_PMR74_2021_03_01_frame_5750.jpg,"[295, 449, 759, 762]","[648, 486, 897, 834]","[106, 95, 371, 685]","[288, 222, 480, 739]"
2900,"[2, 2]",dancing_Onepoto_20pointKAP20_2020_frame_61483.jpg,"[321, 867]","[465, 1009]","[461, 713]","[558, 773]"
2901,[3],dancing_TUH_035_22_09_2020_frame_60599.jpg,[1782],[1916],[483],[841]
2902,[1],dancing_Onepoto_20pointKAP20_2020_frame_60284.jpg,[-105],[489],[139],[353]
2903,"[1, 1]",dancing_CON30_2012_frame_13306.jpg,"[243, 308]","[526, 398]","[173, 141]","[284, 253]"
2904,"[2, 3]",dancing_WP54_frame_87212.jpg,"[1255, 640]","[1432, 912]","[874, 448]","[935, 771]"
2905,"[1, 1]",dancing_Onepoto_20pointKAP20_2020_frame_54875.jpg,"[1300, 1320]","[1639, 1744]","[906, 9]","[1084, 354]"
2906,[1],dancing_KPT_017_2021_02_26_frame_30262.jpg,[646],[894],[433],[769]
2907,[3],dancing_Rangatira_20pointKAP23_2021_frame_20350.jpg,[477],[636],[864],[979]
2908,"[3, 3]",dancing_WP54_frame_84395.jpg,"[735, 1032]","[1170, 1362]","[649, 134]","[845, 447]"
2909,"[1, 2]",dancing_Onepoto_20pointKAP20_2020_frame_61093.jpg,"[777, 511]","[1090, 664]","[351, 286]","[694, 452]"
2910,[3],dancing_CON28_2012_frame_48341.jpg,[251],[335],[17],[161]
2911,"[1, 1, 1, 1]",dancing_PMR13_2012_frame_32217.jpg,"[1, 164, 179, 400]","[109, 231, 369, 445]","[152, 287, 83, -1]","[350, 472, 280, 107]"
2912,"[3, 3, 3, 3]",dancing_CON28_2012_frame_53796.jpg,"[23, 234, 256, 413]","[124, 393, 348, 488]","[13, 370, 373, 47]","[102, 526, 499, 116]"
2913,"[1, 1]",dancing_KPT_017_2021_02_26_frame_19662.jpg,"[420, 829]","[555, 972]","[127, 905]","[271, 954]"
2914,[3],dancing_DD12_2011_frame_29370.jpg,[185],[350],[141],[234]
2915,[3],dancing_Rangatira_20pointKAP23_2021_frame_37675.jpg,[130],[606],[707],[960]
2917,"[3, 3]",dancing_WP54_frame_64315.jpg,"[1255, 1724]","[1639, 1897]","[616, 352]","[742, 766]"
2918,[3],dancing_Green_20canKAP24_2021_frame_43575.jpg,[398],[499],[668],[993]
2919,[1],dancing_WP40_frame_39290.jpg,[1502],[1593],[756],[894]
2920,"[2, 3]",dancing_WP40_frame_110889.jpg,"[1282, 1338]","[1350, 1419]","[445, 261]","[539, 300]"
2921,[2],dancing_WP38_frame_86793.jpg,[970],[1069],[622],[852]
2922,[3],dancing_Rangatira_20pointKAP23_2021_frame_20650.jpg,[872],[977],[690],[953]
2923,"[1, 1, 1]",dancing_CON30_2012_frame_45104.jpg,"[306, 419, 613]","[472, 568, 700]","[185, -1, 198]","[295, 59, 276]"
2924,[3],dancing_TUH_035_22_09_2020_frame_61797.jpg,[1295],[1385],[462],[519]
2925,"[3, 3]",dancing_Rangatira_20pointKAP23_2021_frame_38675.jpg,"[66, 925]","[622, 1222]","[474, 540]","[678, 864]"
2926,"[1, 1, 2]",dancing_KPT_017_2021_02_26_frame_14025.jpg,"[417, 736, 189]","[616, 1032, 358]","[210, 501, 756]","[515, 655, 952]"
2927,[3],dancing_WP54_frame_43276.jpg,[713],[767],[46],[256]
2928,[3],dancing_WP40_frame_111008.jpg,[1050],[1162],[399],[584]
2929,"[2, 2, 3]",dancing_WP54_frame_82537.jpg,"[1627, 1830, 1677]","[1869, 1985, 1936]","[-28, 898, 569]","[126, 950, 746]"
2930,"[3, 3]",dancing_WP54_frame_84455.jpg,"[649, 1001]","[1054, 1273]","[669, 76]","[888, 423]"
2931,[2],dancing_WP54_frame_39740.jpg,[1518],[1654],[723],[783]
2932,"[1, 1]",dancing_TUH_035_22_09_2020_frame_64315.jpg,"[202, 741]","[411, 1104]","[580, 485]","[887, 763]"
2933,"[1, 1]",dancing_EE14_2011_frame_45434.jpg,"[252, 281]","[496, 479]","[18, 85]","[195, 155]"
2934,"[1, 1, 1]",dancing_Onepoto_20pointKAP20_2020_frame_59775.jpg,"[712, 1113, 1737]","[1084, 1874, 1927]","[623, 150, -9]","[832, 652, 350]"
2935,[2],dancing_WP40_frame_39650.jpg,[1188],[1353],[781],[829]
2936,"[1, 1, 2, 2]",dancing_EE16_2011_frame_24395.jpg,"[208, 226, 201, 225]","[367, 372, 383, 360]","[397, 389, 412, 395]","[431, 451, 450, 424]"
2937,"[1, 1, 2]",dancing_Hole_20in_20the_20wall_20bayKAP16_2021_frame_16950.jpg,"[312, 596, 309]","[1073, 897, 797]","[-33, 309, 351]","[852, 742, 514]"
2938,[3],dancing_WP54_frame_85414.jpg,[1252],[1468],[309],[606]
2939,[3],dancing_WP54_frame_100639.jpg,[1012],[1327],[601],[829]
2940,[1],dancing_KPT_017_2021_02_26_frame_30687.jpg,[942],[1078],[567],[749]
2941,"[3, 3]",dancing_WP54_frame_82897.jpg,"[1468, 1708]","[1634, 2119]","[870, 685]","[1082, 928]"
2942,[3],dancing_Rangatira_20pointKAP23_2021_frame_20175.jpg,[274],[418],[852],[1068]
2943,"[1, 1, 1]",dancing_WP40_frame_110409.jpg,"[201, 219, 855]","[501, 421, 1107]","[966, 981, 788]","[1192, 1085, 955]"
2944,"[2, 2]",dancing_PMR23_2012_frame_22807.jpg,"[37, 36]","[388, 80]","[92, 227]","[454, 461]"
2945,"[2, 3]",dancing_WP38_frame_100099.jpg,"[1644, 1668]","[1859, 1876]","[726, 770]","[906, 902]"
2946,"[2, 3]",dancing_WP40_frame_39890.jpg,"[1296, 1301]","[1369, 1381]","[939, 919]","[1048, 1054]"
2947,"[1, 2, 2]",dancing_KPT_017_2021_02_26_frame_30487.jpg,"[61, 268, 317]","[202, 392, 570]","[156, 619, 466]","[320, 768, 616]"
2948,"[3, 3]",dancing_WP54_frame_95304.jpg,"[948, 1339]","[1029, 1732]","[503, 549]","[778, 721]"
2949,[3],dancing_Rangatira_20pointKAP23_2021_frame_39350.jpg,[872],[1112],[837],[971]
2950,[2],dancing_Onepoto_20pointKAP20_2020_frame_61183.jpg,[304],[487],[434],[484]
2951,[1],dancing_Green_20canKAP24_2021_frame_43075.jpg,[-14],[104],[208],[351]
2952,"[1, 1, 1, 2, 2]",dancing_EE16_2011_frame_54545.jpg,"[421, 445, 605, 418, 585]","[485, 477, 645, 485, 679]","[322, 295, 58, 316, 53]","[455, 452, 184, 471, 200]"
2953,"[1, 2]",dancing_PMR74_2021_03_01_frame_5062.jpg,"[525, 762]","[607, 811]","[249, 61]","[340, 147]"
2954,[1],dancing_Onepoto_20pointKAP20_2020_frame_59895.jpg,[484],[652],[2],[173]
2955,"[3, 3]",dancing_WP54_frame_84275.jpg,"[560, 884]","[706, 1198]","[259, 606]","[363, 894]"
2956,"[1, 2]",dancing_Onepoto_20pointKAP20_2020_frame_53106.jpg,"[636, 904]","[1048, 1068]","[43, 598]","[414, 652]"
2957,[3],dancing_Green_20canKAP24_2021_frame_21950.jpg,[932],[1053],[281],[579]
2958,"[1, 1, 1]",dancing_Rangatira_20pointKAP23_2021_frame_20075.jpg,"[357, 836, 910]","[546, 1152, 1269]","[467, 332, 336]","[740, 654, 751]"
2959,[1],dancing_EE16_2011_frame_33476.jpg,[52],[172],[149],[287]
2960,"[2, 3, 3]",dancing_WP54_frame_76243.jpg,"[1861, 1272, 1650]","[1925, 1583, 1815]","[483, 726, 801]","[583, 881, 1019]"
2961,"[3, 3, 3]",dancing_Rangatira_20pointKAP23_2021_frame_20950.jpg,"[-127, -25, 0]","[149, 92, 156]","[152, 156, 139]","[259, 277, 271]"
2962,[3],dancing_WP38_frame_82957.jpg,[892],[1798],[702],[1199]
2963,[1],dancing_Onepoto_20pointKAP20_2020_frame_61813.jpg,[846],[1160],[349],[595]
2964,[3],dancing_WP54_frame_106213.jpg,[1058],[1428],[591],[772]
2965,[3],dancing_Rangatira_20pointKAP23_2021_frame_39375.jpg,[717],[1064],[341],[604]
2966,[3],dancing_Green_20canKAP24_2021_frame_24675.jpg,[1],[108],[333],[503]
2967,"[1, 1]",dancing_Rangatira_20pointKAP23_2021_frame_37925.jpg,"[302, 1123]","[534, 1295]","[117, 328]","[437, 766]"
2968,[3],dancing_Rangatira_20pointKAP23_2021_frame_37700.jpg,[239],[506],[702],[974]
2969,[1],dancing_WP54_frame_97582.jpg,[640],[715],[504],[594]
2970,[1],dancing_Onepoto_20pointKAP20_2020_frame_52807.jpg,[605],[935],[536],[737]
2971,[3],dancing_WP40_frame_116463.jpg,[990],[1157],[235],[360]
2972,[1],dancing_KPT_017_2021_02_26_frame_30112.jpg,[160],[276],[439],[487]
2973,[3],dancing_WP40_frame_109570.jpg,[1160],[1510],[908],[984]
2974,[3],dancing_WP38_frame_94465.jpg,[1289],[1329],[321],[448]
2975,"[1, 1]",dancing_Onepoto_20pointKAP20_2020_frame_54395.jpg,"[262, 838]","[598, 1443]","[746, 89]","[871, 474]"
2976,[3],dancing_KPT_017_2021_02_26_frame_43050.jpg,[1083],[1287],[647],[770]
2977,[3],dancing_WP40_frame_41418.jpg,[1447],[1576],[860],[1033]
2978,[1],dancing_Onepoto_20pointKAP20_2020_frame_53976.jpg,[417],[746],[315],[507]
2979,"[1, 1]",dancing_Rangatira_20pointKAP23_2021_frame_20125.jpg,"[379, 852]","[562, 1216]","[452, 401]","[709, 644]"
2980,[2],dancing_WP54_frame_18791.jpg,[1249],[1378],[798],[867]
2981,[1],dancing_EE13_2011_frame_22207.jpg,[300],[448],[174],[312]
2982,"[3, 3]",dancing_Green_20canKAP24_2021_frame_44575.jpg,"[0, 329]","[107, 640]","[95, 487]","[453, 553]"
2983,"[3, 3, 3, 3]",dancing_PMR13_2012_frame_41118.jpg,"[68, 230, 394, 623]","[156, 403, 447, 729]","[3, 55, 1, 127]","[130, 212, 117, 206]"
2984,"[1, 1]",dancing_WP40_frame_42167.jpg,"[808, 811]","[895, 1033]","[790, 813]","[924, 918]"
2985,[3],dancing_Rangatira_20pointKAP23_2021_frame_20975.jpg,[-32],[283],[125],[294]
2986,[3],dancing_Green_20canKAP24_2021_frame_44500.jpg,[441],[648],[681],[913]
2987,"[2, 3, 3]",dancing_WP40_frame_108011.jpg,"[1090, 1560, 1567]","[1177, 1775, 1821]","[495, 224, 280]","[545, 358, 407]"
2988,"[3, 3, 3]",dancing_Green_20canKAP24_2021_frame_26112.jpg,"[0, 6, 72]","[99, 258, 224]","[259, -18, -35]","[369, 387, 207]"
2989,"[3, 3, 3]",dancing_WP54_frame_95064.jpg,"[769, 836, 1282]","[1102, 1078, 1576]","[608, 524, 455]","[758, 856, 837]"
2990,"[1, 1]",dancing_Hole_20in_20the_20wall_20bayKAP16_2021_frame_16925.jpg,"[62, 602]","[1251, 866]","[17, 440]","[897, 480]"
2991,"[2, 2, 3]",dancing_WP54_frame_105734.jpg,"[1228, 1702, 1214]","[1476, 1861, 1502]","[683, 659, 687]","[894, 755, 876]"
2992,[3],dancing_WP54_frame_85774.jpg,[1063],[1204],[548],[800]
2993,"[1, 1, 1]",dancing_EE14_2011_frame_35874.jpg,"[69, 158, 302]","[176, 259, 390]","[100, 53, 183]","[199, 118, 390]"
2994,[3],dancing_Green_20canKAP24_2021_frame_44975.jpg,[985],[1278],[697],[961]
2995,[3],dancing_Rangatira_20pointKAP23_2021_frame_20275.jpg,[238],[518],[853],[966]
2996,[1],dancing_WP54_frame_98961.jpg,[270],[732],[315],[658]
2997,"[2, 3, 3, 3]",dancing_WP40_frame_107772.jpg,"[1291, 784, 919, 1281]","[1405, 967, 1252, 1406]","[813, 523, 586, 799]","[879, 622, 982, 888]"
2998,[3],dancing_Rangatira_20pointKAP23_2021_frame_19700.jpg,[250],[376],[820],[988]
2999,"[2, 3, 3]",dancing_WP54_frame_97462.jpg,"[1342, 1146, 1412]","[1729, 1585, 1710]","[593, 210, 493]","[716, 363, 836]"
3000,[1],dancing_TUH_035_22_09_2020_frame_79599.jpg,[1372],[1521],[476],[659]
3001,[3],dancing_WP54_frame_97702.jpg,[1059],[1326],[638],[833]
3002,[3],dancing_Rangatira_20pointKAP23_2021_frame_53575.jpg,[12],[270],[3],[367]
3003,"[2, 3]",dancing_WP54_frame_85114.jpg,"[1020, 1002]","[1218, 1254]","[554, 572]","[760, 757]"
3004,[3],dancing_WP54_frame_103996.jpg,[1263],[1702],[171],[273]
3005,[3],dancing_Rangatira_20pointKAP23_2021_frame_39725.jpg,[800],[1002],[786],[984]
3006,[2],dancing_WP40_frame_71268.jpg,[1116],[1300],[774],[832]
3007,[3],dancing_WP38_frame_42917.jpg,[517],[577],[810],[1114]
3008,[3],dancing_Green_20canKAP24_2021_frame_24725.jpg,[0],[178],[282],[377]
3009,"[2, 3]",dancing_WP40_frame_35304.jpg,"[1089, 875]","[1140, 1001]","[153, 758]","[184, 856]"
3010,[1],dancing_DD6_2011_frame_29940.jpg,[204],[319],[312],[429]
3011,[1],dancing_Rangatira_20pointKAP23_2021_frame_53625.jpg,[776],[1074],[431],[828]
3012,"[1, 1, 2]",dancing_WP38_frame_86733.jpg,"[670, 699, 918]","[776, 754, 1006]","[58, 35, 696]","[164, 174, 922]"
3013,"[3, 3]",dancing_Green_20canKAP24_2021_frame_26475.jpg,"[341, 945]","[658, 1029]","[556, 124]","[737, 214]"
3014,"[2, 2]",dancing_WP40_frame_40129.jpg,"[163, 479]","[280, 612]","[632, 368]","[773, 412]"
3015,[3],dancing_WP40_frame_104055.jpg,[677],[841],[243],[354]
3016,"[1, 1]",dancing_KPT_017_2021_02_26_frame_28537.jpg,"[680, 762]","[801, 871]","[194, 465]","[282, 641]"
3017,[3],dancing_Rangatira_20pointKAP23_2021_frame_39525.jpg,[117],[390],[519],[952]
3018,"[3, 3, 3]",dancing_Green_20canKAP24_2021_frame_43625.jpg,"[1, 336, 921]","[44, 608, 1042]","[471, 503, 568]","[600, 630, 861]"
3019,"[1, 1]",dancing_KPT_017_2021_02_26_frame_43337.jpg,"[668, 1170]","[969, 1283]","[140, 206]","[342, 336]"
3020,[1],dancing_Onepoto_20pointKAP20_2020_frame_59805.jpg,[765],[1071],[622],[859]
3021,[3],dancing_Rangatira_20pointKAP23_2021_frame_38650.jpg,[50],[394],[768],[962]
3022,[2],dancing_WP40_frame_112447.jpg,[1051],[1195],[998],[1118]
3023,"[1, 1, 1]",dancing_WP40_frame_108971.jpg,"[1021, 1264, 1359]","[1097, 1891, 1689]","[529, 638, 640]","[597, 1035, 911]"
3024,"[2, 3]",dancing_WP54_frame_77202.jpg,"[1661, 616]","[1938, 891]","[461, 543]","[555, 799]"
3025,"[1, 1, 2, 2]",dancing_KPT_017_2021_02_26_frame_19612.jpg,"[920, 1131, 451, 905]","[1049, 1274, 707, 1066]","[560, 707, 690, 530]","[737, 921, 913, 751]"
3026,"[2, 3]",dancing_Green_20canKAP24_2021_frame_36012.jpg,"[1159, 718]","[1278, 1014]","[534, 356]","[616, 513]"
3027,"[1, 1]",dancing_WP40_frame_26313.jpg,"[1366, 1383]","[1453, 1600]","[851, 908]","[933, 925]"
3028,[3],dancing_Green_20canKAP24_2021_frame_10762.jpg,[40],[223],[772],[960]
3029,"[1, 1, 1, 1, 2]",dancing_DD12_2011_frame_38391.jpg,"[27, 40, 557, 561, 113]","[409, 211, 666, 619, 386]","[-25, 19, 255, 257, 51]","[235, 121, 390, 379, 207]"
3030,[3],dancing_WP40_frame_111788.jpg,[639],[750],[896],[1013]
3031,[2],dancing_WP40_frame_39110.jpg,[2],[153],[955],[1026]
3032,"[2, 3]",dancing_WP54_frame_106933.jpg,"[1451, 1421]","[1891, 1895]","[571, 519]","[678, 719]"
3033,"[1, 1, 2]",dancing_Rangatira_20pointKAP23_2021_frame_18700.jpg,"[358, 1087, 743]","[630, 1412, 1030]","[540, 1, 699]","[683, 91, 889]"
3034,"[1, 1]",dancing_KPT_017_2021_02_26_frame_30162.jpg,"[178, 743]","[313, 975]","[456, 229]","[494, 351]"
3035,"[3, 3]",dancing_WP54_frame_95124.jpg,"[888, 1307]","[1086, 1711]","[509, 468]","[880, 786]"
3036,"[3, 3]",dancing_WP54_frame_99440.jpg,"[862, 1178]","[1045, 1555]","[538, 549]","[842, 677]"
3037,[3],dancing_WP38_frame_26013.jpg,[361],[689],[715],[971]
3038,[1],dancing_Onepoto_20pointKAP20_2020_frame_59865.jpg,[843],[1110],[716],[915]
3039,[2],dancing_KPT_017_2021_02_26_frame_40800.jpg,[100],[204],[464],[728]
